Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-79,Floating,All,3358,18595568,2906,452,13.5
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-79,Floating,Metropolitan,2833,17238209,2661,172,6.1
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-79,Floating,Nonmetropolitan,525,1357359,245,280,53.3
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,2005 Fixed,All,4658,18987228,4605,160,3.4
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,2005 Fixed,Metropolitan,3953,17597077,4215,83,2.1
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,2005 Fixed,Nonmetropolitan,705,1390151,390,316,44.8
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,2010 Fixed,All,4658,18987228,3847,811,17.4
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,2010 Fixed,Metropolitan,3953,17597077,3521,432,10.9
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,2010 Fixed,Nonmetropolitan,705,1390151,326,380,53.9
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,Floating,All,4658,18987228,3847,811,17.4
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,Floating,Metropolitan,3953,17597077,3521,432,10.9
2010,Chronic Lower Respiratory Disease,New York,NY,2,0-84,Floating,Nonmetropolitan,705,1390151,326,380,53.9
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,2005 Fixed,All,83,6492750,52,31,37.3
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,2005 Fixed,Metropolitan,60,5102893,41,19,31.7
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,2005 Fixed,Nonmetropolitan,23,1389857,11,12,52.2
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,2010 Fixed,All,83,6492750,54,29,34.9
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,2010 Fixed,Metropolitan,60,5102893,43,17,28.3
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,2010 Fixed,Nonmetropolitan,23,1389857,12,11,47.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,Floating,All,83,6492750,54,29,34.9
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,Floating,Metropolitan,60,5102893,43,17,28.3
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-49,Floating,Nonmetropolitan,23,1389857,12,11,47.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,2005 Fixed,All,181,7162643,96,85,47
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,2005 Fixed,Metropolitan,135,5611137,74,61,45.2
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,2005 Fixed,Nonmetropolitan,46,1551506,22,24,52.2
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,2010 Fixed,All,181,7162643,97,84,46.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,2010 Fixed,Metropolitan,135,5611137,75,60,44.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,2010 Fixed,Nonmetropolitan,46,1551506,22,24,52.2
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,Floating,All,181,7162643,97,84,46.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,Floating,Metropolitan,135,5611137,75,60,44.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,Floating,Nonmetropolitan,46,1551506,22,24,52.2
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,2005 Fixed,All,359,7763365,193,166,46.2
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,2005 Fixed,Metropolitan,264,6057907,147,117,44.3
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,2005 Fixed,Nonmetropolitan,95,1705458,46,49,51.6
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,2010 Fixed,All,359,7763365,198,161,44.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,2010 Fixed,Metropolitan,264,6057907,151,113,42.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,2010 Fixed,Nonmetropolitan,95,1705458,47,48,50.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,Floating,All,359,7763365,198,161,44.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,Floating,Metropolitan,264,6057907,151,113,42.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-59,Floating,Nonmetropolitan,95,1705458,47,48,50.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,2005 Fixed,All,703,8301404,372,331,47.1
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,2005 Fixed,Metropolitan,518,6451944,278,240,46.3
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,2005 Fixed,Nonmetropolitan,185,1849460,94,91,49.2
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,2010 Fixed,All,703,8301404,346,357,50.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,2010 Fixed,Metropolitan,518,6451944,259,259,50
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,2010 Fixed,Nonmetropolitan,185,1849460,87,98,53
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,Floating,All,703,8301404,346,357,50.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,Floating,Metropolitan,518,6451944,259,259,50
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-64,Floating,Nonmetropolitan,185,1849460,87,98,53
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,2005 Fixed,All,1244,8704428,672,572,46
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,2005 Fixed,Metropolitan,901,6741937,495,406,45.1
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,2005 Fixed,Nonmetropolitan,343,1962491,177,166,48.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,2010 Fixed,All,1244,8704428,629,615,49.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,2010 Fixed,Metropolitan,901,6741937,464,437,48.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,2010 Fixed,Nonmetropolitan,343,1962491,165,178,51.9
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,Floating,All,1244,8704428,629,615,49.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,Floating,Metropolitan,901,6741937,464,437,48.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-69,Floating,Nonmetropolitan,343,1962491,165,178,51.9
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,2005 Fixed,All,1901,8998971,1092,809,42.6
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,2005 Fixed,Metropolitan,1372,6950716,793,579,42.2
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,2005 Fixed,Nonmetropolitan,529,2048255,299,230,43.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,2010 Fixed,All,1901,8998971,942,959,50.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,2010 Fixed,Metropolitan,1372,6950716,685,687,50.1
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,2010 Fixed,Nonmetropolitan,529,2048255,257,272,51.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,Floating,All,1901,8998971,942,959,50.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,Floating,Metropolitan,1372,6950716,685,687,50.1
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-74,Floating,Nonmetropolitan,529,2048255,257,272,51.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,2005 Fixed,All,2698,9222626,1600,1098,40.7
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,2005 Fixed,Metropolitan,1936,7109514,1153,783,40.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,2005 Fixed,Nonmetropolitan,762,2113112,447,315,41.3
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,2010 Fixed,All,2698,9222626,1436,1262,46.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,2010 Fixed,Metropolitan,1936,7109514,1036,900,46.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,2010 Fixed,Nonmetropolitan,762,2113112,400,362,47.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,Floating,All,2698,9222626,1436,1262,46.8
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,Floating,Metropolitan,1936,7109514,1036,900,46.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-79,Floating,Nonmetropolitan,762,2113112,400,362,47.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,2005 Fixed,All,3494,9388022,2189,1305,37.3
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,2005 Fixed,Metropolitan,2516,7227808,1574,942,37.4
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,2005 Fixed,Nonmetropolitan,978,2160214,615,363,37.1
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,2010 Fixed,All,3494,9388022,1831,1663,47.6
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,2010 Fixed,Metropolitan,2516,7227808,1318,1198,47.6
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,2010 Fixed,Nonmetropolitan,978,2160214,513,465,47.5
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,Floating,All,3494,9388022,1831,1663,47.6
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,Floating,Metropolitan,2516,7227808,1318,1198,47.6
2010,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-84,Floating,Nonmetropolitan,978,2160214,513,465,47.5
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,2005 Fixed,All,,443018,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,2005 Fixed,Metropolitan,,235039,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,2005 Fixed,Nonmetropolitan,,207979,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,2010 Fixed,All,,443018,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,2010 Fixed,Metropolitan,,235039,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,2010 Fixed,Nonmetropolitan,,207979,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,Floating,All,,443018,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,Floating,Metropolitan,,235039,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-49,Floating,Nonmetropolitan,,207979,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,2005 Fixed,All,11,493295,7,4,36.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,2005 Fixed,Metropolitan,,257854,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,2005 Fixed,Nonmetropolitan,,235441,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,2010 Fixed,All,11,493295,7,4,36.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,2010 Fixed,Metropolitan,,257854,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,2010 Fixed,Nonmetropolitan,,235441,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,Floating,All,11,493295,7,4,36.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,Floating,Metropolitan,,257854,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,Floating,Nonmetropolitan,,235441,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,2005 Fixed,All,17,539241,14,3,17.6
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,2005 Fixed,Metropolitan,,278611,,,
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,Floating,All,295,8462223,121,174,59
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,2005 Fixed,Nonmetropolitan,,260630,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,2010 Fixed,All,17,539241,15,2,11.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,2010 Fixed,Metropolitan,,278611,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,2010 Fixed,Nonmetropolitan,,260630,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,Floating,All,17,539241,15,2,11.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,Floating,Metropolitan,,278611,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-59,Floating,Nonmetropolitan,,260630,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,2005 Fixed,All,39,575114,27,12,30.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,2005 Fixed,Metropolitan,,294436,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,2005 Fixed,Nonmetropolitan,22,280678,14,8,36.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,2010 Fixed,All,39,575114,25,14,35.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,2010 Fixed,Metropolitan,,294436,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,2010 Fixed,Nonmetropolitan,22,280678,13,9,40.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,Floating,All,39,575114,25,14,35.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,Floating,Metropolitan,,294436,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-64,Floating,Nonmetropolitan,22,280678,13,9,40.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,2005 Fixed,All,76,601142,46,30,39.5
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,2005 Fixed,Metropolitan,31,304996,20,11,35.5
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,2005 Fixed,Nonmetropolitan,45,296146,26,20,44.4
2010,Stroke,Delaware,DE,3,0-69,2010 Fixed,Nonmetropolitan,,,,,
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,2010 Fixed,All,76,601142,43,33,43.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,2010 Fixed,Metropolitan,31,304996,19,12,38.7
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,2010 Fixed,Nonmetropolitan,45,296146,24,22,48.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,Floating,All,76,601142,43,33,43.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,Floating,Metropolitan,31,304996,19,12,38.7
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-69,Floating,Nonmetropolitan,45,296146,24,22,48.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,2005 Fixed,All,110,621987,75,35,31.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,2005 Fixed,Metropolitan,42,312888,31,11,26.2
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,2005 Fixed,Nonmetropolitan,68,309099,44,25,36.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,2010 Fixed,All,110,621987,65,45,40.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,2010 Fixed,Metropolitan,42,312888,27,15,35.7
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,2010 Fixed,Nonmetropolitan,68,309099,38,31,45.6
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,Floating,All,110,621987,65,45,40.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,Floating,Metropolitan,42,312888,27,15,35.7
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-74,Floating,Nonmetropolitan,68,309099,38,31,45.6
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,2005 Fixed,All,170,640355,116,54,31.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,2005 Fixed,Metropolitan,64,319758,47,17,26.6
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,2005 Fixed,Nonmetropolitan,106,320597,69,37,34.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,2010 Fixed,All,170,640355,104,66,38.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,2010 Fixed,Metropolitan,64,319758,42,22,34.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,2010 Fixed,Nonmetropolitan,106,320597,62,45,42.5
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,Floating,All,170,640355,104,66,38.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,Floating,Metropolitan,64,319758,42,22,34.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-79,Floating,Nonmetropolitan,106,320597,62,45,42.5
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,2005 Fixed,All,253,655903,171,82,32.4
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,2005 Fixed,Metropolitan,95,325510,67,28,29.5
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,2005 Fixed,Nonmetropolitan,158,330393,104,55,34.8
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,2010 Fixed,All,253,655903,142,111,43.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,2010 Fixed,Metropolitan,95,325510,56,39,41.1
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,2010 Fixed,Nonmetropolitan,158,330393,86,72,45.6
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,Floating,All,253,655903,142,111,43.9
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,Floating,Metropolitan,95,325510,56,39,41.1
2010,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-84,Floating,Nonmetropolitan,158,330393,86,72,45.6
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,2005 Fixed,All,128,7575166,61,67,52.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,2005 Fixed,Metropolitan,97,6041939,49,48,49.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,2005 Fixed,Nonmetropolitan,31,1533227,12,19,61.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,2010 Fixed,All,128,7575166,63,65,50.8
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,2010 Fixed,Metropolitan,97,6041939,51,46,47.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,2010 Fixed,Nonmetropolitan,31,1533227,13,18,58.1
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,Floating,All,128,7575166,63,65,50.8
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,Floating,Metropolitan,97,6041939,51,46,47.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-49,Floating,Nonmetropolitan,31,1533227,13,18,58.1
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,2005 Fixed,All,295,8462223,118,177,60
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,2005 Fixed,Metropolitan,225,6744173,94,131,58.2
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,2005 Fixed,Nonmetropolitan,70,1718050,24,46,65.7
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,2010 Fixed,All,295,8462223,121,174,59
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,2010 Fixed,Metropolitan,225,6744173,96,129,57.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,2010 Fixed,Nonmetropolitan,70,1718050,25,45,64.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,Floating,Metropolitan,225,6744173,96,129,57.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,Floating,Nonmetropolitan,70,1718050,25,45,64.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,2005 Fixed,All,582,9249080,246,336,57.7
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,2005 Fixed,Metropolitan,447,7363475,195,252,56.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,2005 Fixed,Nonmetropolitan,135,1885605,51,84,62.2
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,2010 Fixed,All,582,9249080,253,329,56.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,2010 Fixed,Metropolitan,447,7363475,200,247,55.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,2010 Fixed,Nonmetropolitan,135,1885605,53,82,60.7
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,Floating,All,582,9249080,253,329,56.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,Floating,Metropolitan,447,7363475,200,247,55.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-59,Floating,Nonmetropolitan,135,1885605,53,82,60.7
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,2005 Fixed,All,1029,9914489,471,558,54.2
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,2005 Fixed,Metropolitan,794,7884772,371,423,53.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,2005 Fixed,Nonmetropolitan,235,2029717,100,135,57.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,2010 Fixed,All,1029,9914489,438,591,57.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,2010 Fixed,Metropolitan,794,7884772,345,449,56.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,2010 Fixed,Nonmetropolitan,235,2029717,93,142,60.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,Floating,All,1029,9914489,438,591,57.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,Floating,Metropolitan,794,7884772,345,449,56.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-64,Floating,Nonmetropolitan,235,2029717,93,142,60.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,2005 Fixed,All,1688,10393353,829,859,50.9
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,2005 Fixed,Metropolitan,1271,8254008,649,622,48.9
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,2005 Fixed,Nonmetropolitan,417,2139345,181,236,56.6
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,2010 Fixed,All,1688,10393353,777,911,54
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,2010 Fixed,Metropolitan,1271,8254008,608,663,52.2
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,2010 Fixed,Nonmetropolitan,417,2139345,169,248,59.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,Floating,All,1688,10393353,777,911,54
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,Floating,Metropolitan,1271,8254008,608,663,52.2
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-69,Floating,Nonmetropolitan,417,2139345,169,248,59.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,2005 Fixed,All,2576,10764723,1349,1227,47.6
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,2005 Fixed,Metropolitan,1950,8539076,1047,903,46.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,2005 Fixed,Nonmetropolitan,626,2225647,302,324,51.8
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,2010 Fixed,All,2576,10764723,1165,1411,54.8
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,2010 Fixed,Metropolitan,1950,8539076,904,1046,53.6
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,2010 Fixed,Nonmetropolitan,626,2225647,260,366,58.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,Floating,All,2576,10764723,1165,1411,54.8
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,Floating,Metropolitan,1950,8539076,904,1046,53.6
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-74,Floating,Nonmetropolitan,626,2225647,260,366,58.5
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,2005 Fixed,All,3729,11062242,2027,1702,45.6
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,2005 Fixed,Metropolitan,2838,8769914,1572,1266,44.6
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,2005 Fixed,Nonmetropolitan,891,2292328,455,436,48.9
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,2010 Fixed,All,3729,11062242,1818,1911,51.2
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,2010 Fixed,Metropolitan,2838,8769914,1411,1427,50.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,2010 Fixed,Nonmetropolitan,891,2292328,407,484,54.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,Floating,All,3729,11062242,1818,1911,51.2
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,Floating,Metropolitan,2838,8769914,1411,1427,50.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-79,Floating,Nonmetropolitan,891,2292328,407,484,54.3
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,2005 Fixed,All,4989,11306075,2875,2114,42.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,2005 Fixed,Metropolitan,3815,8961303,2237,1578,41.4
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,2005 Fixed,Nonmetropolitan,1174,2344772,638,536,45.7
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,2010 Fixed,All,4989,11306075,2401,2588,51.9
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,2010 Fixed,Metropolitan,3815,8961303,1869,1946,51
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,2010 Fixed,Nonmetropolitan,1174,2344772,532,642,54.7
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,Floating,All,4989,11306075,2401,2588,51.9
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,Floating,Metropolitan,3815,8961303,1869,1946,51
2010,Chronic Lower Respiratory Disease,Ohio,OH,5,0-84,Floating,Nonmetropolitan,1174,2344772,532,642,54.7
2010,Chronic Lower Respiratory Disease,Oklahoma,OK,6,0-49,2005 Fixed,All,62,2539786,20,42,67.7
2010,Chronic Lower Respiratory Disease,Oklahoma,OK,6,0-49,2005 Fixed,Metropolitan,34,1671840,13,21,61.8
2010,Chronic Lower Respiratory Disease,Oklahoma,OK,6,0-49,2005 Fixed,Nonmetropolitan,28,867946,7,21,75
